"time","posX","posY","posZ","rotationX","rotationY","rotationZ","rotationW","speed","steerPosition","gasPosition","brakePosition","engineRunning","driver","normalizedTime","trial","trialTime"
1478085892725,-5.631,0.21,23976.37,-0.0052,0.0439,0.008,0.999,88.47,0.0017,0,0,"true","A",319022,8,21593
1478085892772,-5.741,0.202,23975.145,-0.0051,0.0443,0.0117,0.9989,88.48,0.0017,0,0,"true","A",319069,8,21640
1478085892825,-5.852,0.196,23973.92,-0.0015,0.0447,0.0161,0.9989,88.48,0.0017,0,0,"true","A",319122,8,21693
1478085892872,-5.963,0.196,23972.695,-1e-04,0.0451,0.0165,0.9988,88.49,0.0017,0,0,"true","A",319169,8,21740
1478085892925,-6.075,0.198,23971.47,-2e-04,0.0455,0.016,0.9988,88.49,0.0017,0,0,"true","A",319222,8,21793
1478085892972,-6.188,0.2,23970.246,-4e-04,0.0459,0.0157,0.9988,88.49,0.0017,0,0,"true","A",319269,8,21840
1478085893025,-6.302,0.2,23969.021,-5e-04,0.0463,0.0157,0.9988,88.49,0.0017,0,0,"true","A",319322,8,21893
1478085893072,-6.417,0.199,23967.797,-6e-04,0.0467,0.0157,0.9988,88.49,0.0017,0,0,"true","A",319369,8,21940
1478085893125,-6.533,0.199,23966.572,-6e-04,0.0471,0.0157,0.9988,88.49,0.0017,0,0,"true","A",319422,8,21993
1478085893173,-6.65,0.199,23965.348,-6e-04,0.0475,0.0157,0.9987,88.49,0.0017,0,0,"true","A",319470,8,22041
1478085893223,-6.767,0.199,23964.123,-5e-04,0.0479,0.0157,0.9987,88.49,0.0017,0,0,"true","A",319520,8,22091
1478085893274,-6.886,0.199,23962.898,-5e-04,0.0483,0.0157,0.9987,88.49,0.0017,0,0,"true","A",319571,8,22142
1478085893326,-7.006,0.199,23961.674,-5e-04,0.0487,0.0157,0.9987,88.49,0.0017,0,0,"true","A",319623,8,22194
1478085893374,-7.126,0.195,23960.45,-0.0021,0.0491,0.0125,0.9987,88.48,0.0017,0,0,"true","A",319671,8,22242
1478085893425,-7.247,0.185,23959.225,-0.0052,0.0495,0.008,0.9987,88.47,0.0017,0,0,"true","A",319722,8,22293
1478085893472,-7.368,0.174,23958,-0.0041,0.05,0.0018,0.9987,88.48,0.0017,0,0,"true","A",319769,8,22340
1478085893524,-7.49,0.169,23956.775,-0.0017,0.0504,-0.0013,0.9987,88.48,0.0017,0,0,"true","A",319821,8,22392
1478085893574,-7.615,0.171,23955.55,-0.001,0.0508,-8e-04,0.9987,88.49,0.0017,0,0,"true","A",319871,8,22442
1478085893625,-7.741,0.174,23954.326,-0.001,0.0512,-2e-04,0.9987,88.49,0.0017,0,0,"true","A",319922,8,22493
1478085893675,-7.868,0.175,23953.102,-0.0012,0.0516,-1e-04,0.9987,88.49,0.0017,0,0,"true","A",319972,8,22543
1478085893725,-7.996,0.175,23951.877,-0.0013,0.052,0,0.9986,88.49,0.0017,0,0,"true","A",320022,8,22593
1478085893775,-8.125,0.174,23950.652,-0.0013,0.0524,0,0.9986,88.49,0.0017,0,0,"true","A",320072,8,22643
1478085893825,-8.254,0.174,23949.428,-0.0013,0.0528,0,0.9986,88.49,0.0017,0,0,"true","A",320122,8,22693
1478085893875,-8.385,0.174,23948.203,-0.0013,0.0532,0,0.9986,88.49,0.0017,0,0,"true","A",320172,8,22743
1478085893925,-8.517,0.174,23946.979,-0.0013,0.0536,0,0.9986,88.49,0.0017,0,0,"true","A",320222,8,22793
1478085893975,-8.649,0.174,23945.754,-0.0013,0.054,0,0.9985,88.49,0.0017,0,0,"true","A",320272,8,22843
1478085894025,-8.783,0.174,23944.53,-0.0013,0.0544,0,0.9985,88.49,0.0017,0,0,"true","A",320322,8,22893
1478085894075,-8.918,0.174,23943.305,-0.0013,0.0548,0,0.9985,88.49,0.0017,0,0,"true","A",320372,8,22943
1478085894125,-9.053,0.174,23942.084,-0.0013,0.0552,0,0.9985,88.49,0.0017,0,0,"true","A",320422,8,22993
1478085894175,-9.19,0.174,23940.865,-0.0013,0.0556,0,0.9985,88.49,0.0017,0,0,"true","A",320472,8,23043
1478085894225,-9.327,0.174,23939.646,-0.0013,0.056,0,0.9984,88.49,0.0017,0,0,"true","A",320522,8,23093
1478085894274,-9.466,0.174,23938.428,-0.0013,0.0564,0,0.9984,88.49,0.0017,0,0,"true","A",320571,8,23142
1478085894323,-9.605,0.174,23937.207,-0.0013,0.0568,0,0.9984,88.49,0.0017,0,0,"true","A",320620,8,23191
1478085894373,-9.746,0.174,23935.99,-0.0013,0.0572,0,0.9984,88.49,0.0017,0,0,"true","A",320670,8,23241
1478085894423,-9.887,0.174,23934.771,-0.0013,0.0576,0,0.9983,88.49,0.0017,0,0,"true","A",320720,8,23291
1478085894473,-10.029,0.174,23933.553,-0.0013,0.058,0,0.9983,88.49,0.0017,0,0,"true","A",320770,8,23341
1478085894523,-10.173,0.174,23932.334,-0.0013,0.0584,0,0.9983,88.49,0.0017,0,0,"true","A",320820,8,23391
1478085894574,-10.317,0.174,23931.115,-0.0013,0.0587,0,0.9983,88.49,0.0017,0,0,"true","A",320871,8,23442
1478085894624,-10.462,0.174,23929.896,-0.0013,0.0591,0,0.9982,88.49,0.0017,0,0,"true","A",320921,8,23492
1478085894674,-10.608,0.174,23928.678,-0.0013,0.0595,0,0.9982,88.49,0.0017,0,0,"true","A",320971,8,23542
1478085894724,-10.756,0.174,23927.457,-0.0013,0.0599,0,0.9982,88.49,0.0017,0,0,"true","A",321021,8,23592
1478085894772,-10.904,0.174,23926.24,-0.0013,0.0603,0,0.9982,88.49,0.0017,0,0,"true","A",321069,8,23640
1478085894824,-11.053,0.174,23925.021,-0.0013,0.0607,0,0.9982,88.49,0.0017,0,0,"true","A",321121,8,23692
1478085894873,-11.203,0.174,23923.803,-0.0013,0.0611,0,0.9981,88.49,0.0017,0,0,"true","A",321170,8,23741
1478085894923,-11.354,0.174,23922.584,-0.0013,0.0615,0,0.9981,88.49,0.0017,0,0,"true","A",321220,8,23791
1478085894973,-11.506,0.174,23921.365,-0.0013,0.0619,0,0.9981,88.49,0.0017,0,0,"true","A",321270,8,23841
1478085895022,-11.659,0.174,23920.146,-0.0013,0.0623,0,0.9981,88.49,0.0017,0,0,"true","A",321319,8,23890
1478085895072,-11.813,0.174,23918.928,-0.0013,0.0627,0,0.998,88.49,0.0017,0,0,"true","A",321369,8,23940
1478085895126,-11.968,0.174,23917.707,-0.0013,0.0631,0,0.998,88.49,0.0017,0,0,"true","A",321423,8,23994
1478085895175,-12.124,0.174,23916.49,-0.0013,0.0635,0,0.998,88.49,0.0017,0,0,"true","A",321472,8,24043
1478085895225,-12.281,0.174,23915.271,-0.0013,0.0639,0,0.998,88.49,0.0017,0,0,"true","A",321522,8,24093
1478085895275,-12.439,0.174,23914.053,-0.0013,0.0643,0,0.9979,88.49,0.0017,0,0,"true","A",321572,8,24143
1478085895324,-12.597,0.174,23912.834,-0.0013,0.0647,0,0.9979,88.49,0.0017,0,0,"true","A",321621,8,24192
1478085895373,-12.757,0.174,23911.615,-0.0013,0.0651,0,0.9979,88.49,0.0017,0,0,"true","A",321670,8,24241
1478085895422,-12.918,0.174,23910.396,-0.0013,0.0655,0,0.9979,88.49,0.0017,0,0,"true","A",321719,8,24290
1478085895476,-13.08,0.174,23909.178,-0.0013,0.0659,0,0.9978,88.49,0.0017,0,0,"true","A",321773,8,24344
1478085895525,-13.242,0.174,23907.957,-0.0013,0.0663,0,0.9978,88.49,0.0017,0,0,"true","A",321822,8,24393
1478085895574,-13.406,0.174,23906.74,-0.0013,0.0667,0,0.9978,88.49,0.0017,0,0,"true","A",321871,8,24442
1478085895622,-13.571,0.174,23905.521,-0.0013,0.0671,0,0.9977,88.49,0.0017,0,0,"true","A",321919,8,24490
1478085895676,-13.736,0.174,23904.303,-0.0013,0.0675,0,0.9977,88.49,0.0017,0,0,"true","A",321973,8,24544
1478085895725,-13.903,0.174,23903.084,-0.0013,0.0679,0,0.9977,88.49,0.0017,0,0,"true","A",322022,8,24593
1478085895773,-14.07,0.174,23901.865,-0.0013,0.0683,0,0.9977,88.49,0.0017,0,0,"true","A",322070,8,24641
1478085895823,-14.239,0.174,23900.646,-0.0013,0.0687,0,0.9976,88.49,0.0017,0,0,"true","A",322120,8,24691
1478085895872,-14.408,0.174,23899.428,-0.0013,0.069,0,0.9976,88.49,0.0017,0,0,"true","A",322169,8,24740
1478085895922,-14.579,0.174,23898.207,-0.0013,0.0694,0,0.9976,88.49,0.0017,0,0,"true","A",322219,8,24790
1478085895975,-14.75,0.174,23896.99,-0.0013,0.0698,0,0.9976,88.49,0.0017,0,0,"true","A",322272,8,24843
1478085896025,-14.922,0.174,23895.771,-0.0013,0.0702,0,0.9975,88.49,0.0017,0,0,"true","A",322322,8,24893
1478085896074,-15.096,0.174,23894.553,-0.0013,0.0706,0,0.9975,88.49,0.0017,0,0,"true","A",322371,8,24942
1478085896123,-15.27,0.174,23893.334,-0.0013,0.071,0,0.9975,88.49,0.0017,0,0,"true","A",322420,8,24991
1478085896176,-15.445,0.174,23892.115,-0.0013,0.0714,0,0.9974,88.49,0.0017,0,0,"true","A",322473,8,25044
1478085896225,-15.621,0.174,23890.896,-0.0013,0.0718,0,0.9974,88.49,0.0017,0,0,"true","A",322522,8,25093
1478085896274,-15.799,0.174,23889.678,-0.0013,0.0722,0,0.9974,88.49,0.0017,0,0,"true","A",322571,8,25142
1478085896323,-15.977,0.174,23888.457,-0.0013,0.0726,0,0.9974,88.49,0.0017,0,0,"true","A",322620,8,25191
1478085896376,-16.156,0.174,23887.24,-0.0013,0.073,0,0.9973,88.49,0.0017,0,0,"true","A",322673,8,25244
1478085896426,-16.336,0.174,23886.021,-0.0013,0.0734,0,0.9973,88.49,0.0017,0,0,"true","A",322723,8,25294
1478085896475,-16.517,0.174,23884.809,-0.0013,0.0738,0,0.9973,88.49,0.0017,0,0,"true","A",322772,8,25343
1478085896524,-16.699,0.174,23883.596,-0.0013,0.0742,0,0.9972,88.49,0.0017,0,0,"true","A",322821,8,25392
1478085896573,-16.882,0.174,23882.383,-0.0013,0.0746,0,0.9972,88.49,0.0017,0,0,"true","A",322870,8,25441
1478085896622,-17.066,0.174,23881.17,-0.0013,0.075,0,0.9972,88.49,0.0017,0,0,"true","A",322919,8,25490
1478085896675,-17.251,0.174,23879.957,-0.0013,0.0754,0,0.9972,88.49,0.0017,0,0,"true","A",322972,8,25543
1478085896723,-17.437,0.174,23878.744,-0.0013,0.0758,0,0.9971,88.49,0.0017,0,0,"true","A",323020,8,25591
1478085896773,-17.623,0.174,23877.531,-0.0013,0.0762,0,0.9971,88.49,0.0017,0,0,"true","A",323070,8,25641
1478085896826,-17.811,0.174,23876.318,-0.0013,0.0766,0,0.9971,88.49,0.0017,0,0,"true","A",323123,8,25694
1478085896875,-18,0.174,23875.105,-0.0013,0.077,0,0.997,88.49,0.0017,0,0,"true","A",323172,8,25743
1478085896923,-18.19,0.174,23873.893,-0.0013,0.0774,0,0.997,88.49,0.0017,0,0,"true","A",323220,8,25791
1478085896972,-18.38,0.174,23872.68,-0.0013,0.0778,0,0.997,88.49,0.0017,0,0,"true","A",323269,8,25840
1478085897026,-18.572,0.174,23871.467,-0.0013,0.0781,0,0.9969,88.49,0.0017,0,0,"true","A",323323,8,25894
1478085897075,-18.764,0.174,23870.254,-0.0013,0.0785,0,0.9969,88.49,0.0017,0,0,"true","A",323372,8,25943
1478085897124,-18.958,0.174,23869.043,-0.0013,0.0789,0,0.9969,88.49,0.0017,0,0,"true","A",323421,8,25992
1478085897173,-19.153,0.174,23867.828,-0.0013,0.0793,0,0.9968,88.49,0.0017,0,0,"true","A",323470,8,26041
1478085897223,-19.348,0.174,23866.615,-0.0013,0.0797,0,0.9968,88.49,0.0017,0,0,"true","A",323520,8,26091
1478085897276,-19.545,0.174,23865.402,-0.0013,0.0801,0,0.9968,88.49,0.0017,0,0,"true","A",323573,8,26144
1478085897324,-19.742,0.174,23864.19,-0.0013,0.0805,0,0.9968,88.49,0.0017,0,0,"true","A",323621,8,26192
1478085897373,-19.94,0.174,23862.977,-0.0013,0.0809,0,0.9967,88.49,0.0017,0,0,"true","A",323670,8,26241
1478085897423,-20.14,0.174,23861.764,-0.0013,0.0813,0,0.9967,88.49,0.0017,0,0,"true","A",323720,8,26291
1478085897476,-20.34,0.174,23860.55,-0.0013,0.0817,0,0.9967,88.49,0.0017,0,0,"true","A",323773,8,26344
1478085897525,-20.541,0.174,23859.338,-0.0013,0.0821,0,0.9966,88.49,0.0017,0,0,"true","A",323822,8,26393
1478085897574,-20.743,0.174,23858.123,-0.0013,0.0825,0,0.9966,88.49,0.0017,0,0,"true","A",323871,8,26442
1478085897623,-20.947,0.174,23856.912,-0.0013,0.0829,0,0.9966,88.49,0.0017,0,0,"true","A",323920,8,26491
1478085897672,-21.151,0.174,23855.7,-0.0013,0.0833,0,0.9965,88.49,0.0017,0,0,"true","A",323969,8,26540
1478085897725,-21.356,0.174,23854.486,-0.0013,0.0837,0,0.9965,88.49,0.0017,0,0,"true","A",324022,8,26593
1478085897774,-21.562,0.174,23853.273,-0.0013,0.0841,0,0.9965,88.49,0.0017,0,0,"true","A",324071,8,26642
1478085897822,-21.769,0.174,23852.06,-0.0013,0.0845,0,0.9964,88.49,0.0017,0,0,"true","A",324119,8,26690
1478085897875,-21.977,0.174,23850.848,-0.0013,0.0849,0,0.9964,88.49,0.0017,0,0,"true","A",324172,8,26743
1478085897924,-22.186,0.174,23849.635,-0.0013,0.0853,0,0.9964,88.49,0.0017,0,0,"true","A",324221,8,26792
1478085897972,-22.396,0.174,23848.422,-0.0013,0.0857,0,0.9963,88.49,0.0017,0,0,"true","A",324269,8,26840
1478085898025,-22.607,0.174,23847.207,-0.0013,0.0861,0,0.9963,88.49,0.0017,0,0,"true","A",324322,8,26893
1478085898074,-22.819,0.174,23845.996,-0.0013,0.0865,0,0.9963,88.49,0.0017,0,0,"true","A",324371,8,26942
1478085898123,-23.032,0.174,23844.783,-0.0013,0.0868,0,0.9962,88.49,0.0017,0,0,"true","A",324420,8,26991
1478085898176,-23.245,0.174,23843.57,-0.0013,0.0872,0,0.9962,88.49,0.0017,0,0,"true","A",324473,8,27044
1478085898225,-23.46,0.174,23842.357,-0.0013,0.0876,0,0.9962,88.49,0.0017,0,0,"true","A",324522,8,27093
1478085898273,-23.676,0.174,23841.145,-0.0013,0.088,0,0.9961,88.49,0.0017,0,0,"true","A",324570,8,27141
1478085898322,-23.892,0.174,23839.936,-0.0013,0.0884,0,0.9961,88.49,0.0017,0,0,"true","A",324619,8,27190
1478085898375,-24.11,0.174,23838.729,-0.0013,0.0888,0,0.996,88.49,0.0017,0,0,"true","A",324672,8,27243
1478085898423,-24.329,0.174,23837.521,-0.0013,0.0892,0,0.996,88.49,0.0017,0,0,"true","A",324720,8,27291
1478085898476,-24.548,0.174,23836.314,-0.0013,0.0896,0,0.996,88.49,0.0017,0,0,"true","A",324773,8,27344
1478085898525,-24.769,0.174,23835.107,-0.0013,0.09,0,0.9959,88.49,0.0017,0,0,"true","A",324822,8,27393
1478085898573,-24.99,0.174,23833.9,-0.0013,0.0904,0,0.9959,88.49,0.0017,0,0,"true","A",324870,8,27441
1478085898622,-25.212,0.174,23832.693,-0.0013,0.0908,0,0.9959,88.49,0.0017,0,0,"true","A",324919,8,27490
1478085898675,-25.436,0.174,23831.486,-0.0013,0.0912,0,0.9958,88.49,0.0017,0,0,"true","A",324972,8,27543
1478085898724,-25.66,0.174,23830.28,-0.0013,0.0916,0,0.9958,88.49,0.0017,0,0,"true","A",325021,8,27592
1478085898773,-25.885,0.174,23829.072,-0.0013,0.092,0,0.9958,88.49,0.0017,0,0,"true","A",325070,8,27641
1478085898822,-26.112,0.174,23827.865,-0.0013,0.0924,0,0.9957,88.49,0.0017,0,0,"true","A",325119,8,27690
1478085898874,-26.339,0.174,23826.658,-0.0013,0.0928,0,0.9957,88.49,0.0017,0,0,"true","A",325171,8,27742
1478085898923,-26.567,0.174,23825.451,-0.0013,0.0932,0,0.9956,88.49,0.0017,0,0,"true","A",325220,8,27791
1478085898976,-26.796,0.174,23824.244,-0.0013,0.0936,0,0.9956,88.49,0.0017,0,0,"true","A",325273,8,27844
1478085899025,-27.026,0.174,23823.037,-0.0013,0.094,0,0.9956,88.49,0.0017,0,0,"true","A",325322,8,27893
1478085899073,-27.257,0.174,23821.83,-0.0013,0.0944,0,0.9955,88.49,0.0017,0,0,"true","A",325370,8,27941
1478085899122,-27.489,0.174,23820.623,-0.0013,0.0948,0,0.9955,88.49,0.0017,0,0,"true","A",325419,8,27990
1478085899175,-27.722,0.174,23819.416,-0.0013,0.0951,0,0.9955,88.49,0.0017,0,0,"true","A",325472,8,28043
1478085899224,-27.956,0.174,23818.207,-0.0013,0.0955,0,0.9954,88.49,0.0017,0,0,"true","A",325521,8,28092
1478085899273,-28.191,0.174,23817.002,-0.0013,0.0959,0,0.9954,88.49,0.0017,0,0,"true","A",325570,8,28141
1478085899326,-28.427,0.174,23815.795,-0.0013,0.0963,0,0.9953,88.49,0.0017,0,0,"true","A",325623,8,28194
1478085899374,-28.664,0.174,23814.588,-0.0013,0.0967,0,0.9953,88.49,0.0017,0,0,"true","A",325671,8,28242
1478085899422,-28.901,0.174,23813.38,-0.0013,0.0971,0,0.9953,88.49,0.0017,0,0,"true","A",325719,8,28290
1478085899475,-29.14,0.174,23812.174,-0.0013,0.0975,0,0.9952,88.49,0.0017,0,0,"true","A",325772,8,28343
1478085899524,-29.38,0.174,23810.967,-0.0013,0.0979,0,0.9952,88.49,0.0017,0,0,"true","A",325821,8,28392
1478085899573,-29.62,0.174,23809.76,-0.0013,0.0983,0,0.9952,88.49,0.0017,0,0,"true","A",325870,8,28441
1478085899626,-29.862,0.174,23808.553,-0.0013,0.0987,0,0.9951,88.49,0.0017,0,0,"true","A",325923,8,28494
1478085899674,-30.104,0.174,23807.346,-0.0013,0.0991,0,0.9951,88.49,0.0017,0,0,"true","A",325971,8,28542
1478085899723,-30.348,0.174,23806.139,-0.0013,0.0995,0,0.995,88.49,0.0017,0,0,"true","A",326020,8,28591
1478085899776,-30.592,0.174,23804.932,-0.0013,0.0999,0,0.995,88.49,0.0017,0,0,"true","A",326073,8,28644
1478085899824,-30.838,0.174,23803.725,-0.0013,0.1003,0,0.995,88.49,0.0017,0,0,"true","A",326121,8,28692
1478085899872,-31.084,0.174,23802.518,-0.0013,0.1007,0,0.9949,88.49,0.0017,0,0,"true","A",326169,8,28740
1478085899925,-31.331,0.174,23801.316,-0.0013,0.1011,0,0.9949,88.49,0.0017,0,0,"true","A",326222,8,28793
1478085899973,-31.58,0.174,23800.115,-0.0013,0.1015,0,0.9948,88.49,0.0017,0,0,"true","A",326270,8,28841
1478085900022,-31.829,0.174,23798.914,-0.0013,0.1019,0,0.9948,88.49,0.0017,0,0,"true","A",326319,8,28890
1478085900074,-32.079,0.174,23797.713,-0.0013,0.1023,0,0.9948,88.49,0.0017,0,0,"true","A",326371,8,28942
1478085900123,-32.33,0.174,23796.512,-0.0013,0.1026,0,0.9947,88.49,0.0017,0,0,"true","A",326420,8,28991
1478085900176,-32.582,0.174,23795.31,-0.0013,0.103,0,0.9947,88.49,0.0017,0,0,"true","A",326473,8,29044
1478085900224,-32.835,0.174,23794.11,-0.0013,0.1034,0,0.9946,88.49,0.0017,0,0,"true","A",326521,8,29092
1478085900272,-33.089,0.174,23792.908,-0.0013,0.1038,0,0.9946,88.49,0.0017,0,0,"true","A",326569,8,29140
1478085900325,-33.344,0.174,23791.707,-0.0013,0.1042,0,0.9946,88.49,0.0017,0,0,"true","A",326622,8,29193
1478085900373,-33.6,0.174,23790.506,-0.0013,0.1046,0,0.9945,88.49,0.0017,0,0,"true","A",326670,8,29241
1478085900426,-33.857,0.174,23789.305,-0.0013,0.105,0,0.9945,88.49,0.0017,0,0,"true","A",326723,8,29294
1478085900474,-34.115,0.174,23788.104,-0.0013,0.1054,0,0.9944,88.49,0.0017,0,0,"true","A",326771,8,29342
1478085900523,-34.373,0.174,23786.902,-0.0013,0.1058,0,0.9944,88.49,0.0017,0,0,"true","A",326820,8,29391
1478085900575,-34.633,0.174,23785.701,-0.0013,0.1062,0,0.9943,88.49,0.0017,0,0,"true","A",326872,8,29443
1478085900623,-34.894,0.174,23784.5,-0.0013,0.1066,0,0.9943,88.49,0.0017,0,0,"true","A",326920,8,29491
1478085900675,-35.155,0.174,23783.299,-0.0013,0.107,0,0.9943,88.49,0.0017,0,0,"true","A",326972,8,29543
1478085900723,-35.418,0.174,23782.098,-0.0013,0.1074,0,0.9942,88.49,0.0017,0,0,"true","A",327020,8,29591
1478085900772,-35.682,0.174,23780.896,-0.0013,0.1078,0,0.9942,88.49,0.0017,0,0,"true","A",327069,8,29640
1478085900825,-35.946,0.174,23779.695,-0.0013,0.1082,0,0.9941,88.49,0.0017,0,0,"true","A",327122,8,29693
1478085900874,-36.211,0.174,23778.494,-0.0013,0.1086,0,0.9941,88.49,0.0017,0,0,"true","A",327171,8,29742
1478085900922,-36.478,0.174,23777.293,-0.0013,0.109,0,0.994,88.49,0.0017,0,0,"true","A",327219,8,29790
1478085900976,-36.745,0.174,23776.092,-0.0013,0.1094,0,0.994,88.49,0.0017,0,0,"true","A",327273,8,29844
1478085901025,-37.013,0.174,23774.89,-0.0013,0.1098,0,0.994,88.49,0.0017,0,0,"true","A",327322,8,29893
1478085901073,-37.283,0.174,23773.69,-0.0013,0.1101,0,0.9939,88.49,0.0017,0,0,"true","A",327370,8,29941
1478085901126,-37.553,0.174,23772.488,-0.0013,0.1105,0,0.9939,88.49,0.0017,0,0,"true","A",327423,8,29994
1478085901175,-37.824,0.174,23771.287,-0.0013,0.1109,0,0.9938,88.49,0.0017,0,0,"true","A",327472,8,30043
1478085901223,-38.096,0.174,23770.086,-0.0013,0.1113,0,0.9938,88.49,0.0017,0,0,"true","A",327520,8,30091
1478085901275,-38.369,0.174,23768.885,-0.0013,0.1117,0,0.9937,88.49,0.0017,0,0,"true","A",327572,8,30143
1478085901324,-38.643,0.174,23767.688,-0.0013,0.1121,0,0.9937,88.49,0.0017,0,0,"true","A",327621,8,30192
1478085901373,-38.918,0.174,23766.492,-0.0013,0.1125,0,0.9936,88.49,0.0017,0,0,"true","A",327670,8,30241
1478085901426,-39.194,0.174,23765.297,-0.0013,0.1129,0,0.9936,88.49,0.0017,0,0,"true","A",327723,8,30294
1478085901474,-39.471,0.174,23764.102,-0.0013,0.1133,0,0.9936,88.49,0.0017,0,0,"true","A",327771,8,30342
1478085901522,-39.749,0.174,23762.906,-0.0013,0.1137,0,0.9935,88.49,0.0017,0,0,"true","A",327819,8,30390
1478085901575,-40.027,0.174,23761.71,-0.0013,0.1141,0,0.9935,88.49,0.0017,0,0,"true","A",327872,8,30443
1478085901623,-40.307,0.174,23760.516,-0.0013,0.1145,0,0.9934,88.49,0.0017,0,0,"true","A",327920,8,30491
1478085901676,-40.588,0.174,23759.32,-0.0013,0.1149,0,0.9934,88.49,0.0017,0,0,"true","A",327973,8,30544
1478085901724,-40.869,0.174,23758.123,-0.0013,0.1153,0,0.9933,88.49,0.0017,0,0,"true","A",328021,8,30592
1478085901773,-41.152,0.174,23756.93,-0.0013,0.1157,0,0.9933,88.49,0.0017,0,0,"true","A",328070,8,30641
1478085901826,-41.435,0.174,23755.734,-0.0013,0.1161,0,0.9932,88.49,0.0017,0,0,"true","A",328123,8,30694
1478085901874,-41.72,0.174,23754.54,-0.0013,0.1165,0,0.9932,88.49,0.0017,0,0,"true","A",328171,8,30742
1478085901923,-42.005,0.174,23753.344,-0.0013,0.1168,0,0.9931,88.49,0.0017,0,0,"true","A",328220,8,30791
1478085901972,-42.292,0.174,23752.148,-0.0013,0.1172,0,0.9931,88.49,0.0017,0,0,"true","A",328269,8,30840
1478085902026,-42.579,0.174,23750.953,-0.0013,0.1176,0,0.9931,88.49,0.0017,0,0,"true","A",328323,8,30894
1478085902074,-42.867,0.174,23749.758,-0.0013,0.118,0,0.993,88.49,0.0017,0,0,"true","A",328371,8,30942
1478085902124,0,0.003,24400,0,0,0,1,0.69,0.0017,0,0,"true","A",328421,9,0
1478085902175,0,0.038,24400,-0.0148,0,-3e-04,0.9999,2.58,0.0017,0,0,"true","A",328472,9,51
1478085902224,-0.001,0.098,24400,-0.0189,8e-04,-0.0335,0.9993,4.51,0.0017,0,0,"true","A",328521,9,100
1478085902277,0.002,0.158,24400,-0.0205,0.0013,-0.0636,0.9978,3.7,0.0017,0,0,"true","A",328574,9,153
1478085902322,0.009,0.202,24400,-0.0208,0.0025,-0.0927,0.9955,2.92,0.0017,0,0,"true","A",328619,9,198
1478085902372,0.014,0.234,24400,-0.023,0.0034,-0.1115,0.9935,1.82,0.0017,0,0,"true","A",328669,9,248
1478085902422,0.017,0.248,24400,-0.0233,0.0038,-0.1186,0.9927,0.6,0.0017,0,0,"true","A",328719,9,298
1478085902473,0.016,0.241,24400,-0.0228,0.004,-0.1155,0.993,0.98,0.0017,0,0,"true","A",328770,9,349
1478085902526,0.013,0.217,24400,-0.0213,0.0042,-0.1008,0.9947,2.24,0.0017,0,0,"true","A",328823,9,402
1478085902572,0.009,0.173,24400,-0.0192,0.0043,-0.0764,0.9969,3.55,0.0017,0,0,"true","A",328869,9,448
1478085902622,0.008,0.124,24400,-0.016,0.0044,-0.0501,0.9986,3.04,0.0017,0,0,"true","A",328919,9,498
1478085902672,0.007,0.106,24400,-0.0154,0.004,-0.0397,0.9991,0.16,0.0017,0,0,"true","A",328969,9,548
1478085902726,0.007,0.12,24400,-0.0165,0.0037,-0.0471,0.9987,1.33,0.0017,0,0,"true","A",329023,9,602
1478085902774,0.007,0.139,24400,-0.0178,0.0038,-0.0577,0.9982,1.23,0.0017,0,0,"true","A",329071,9,650
1478085902826,0.008,0.152,24400,-0.0184,0.0039,-0.0645,0.9977,0.66,0.0017,0,0,"true","A",329123,9,702
1478085902877,0.008,0.155,24400,-0.019,0.004,-0.0662,0.9976,0.1,0.0017,0,0,"true","A",329174,9,753
1478085902922,0.008,0.152,24400,-0.019,0.0041,-0.0648,0.9977,0.31,0.0017,0,0,"true","A",329219,9,798
1478085902972,0.008,0.148,24400,-0.0185,0.0042,-0.0625,0.9979,0.27,0.0017,0,0,"true","A",329269,9,848
1478085903023,0.008,0.144,24400,-0.0181,0.0042,-0.0604,0.998,0.27,0.0017,0,0,"true","A",329320,9,899
1478085903073,0.008,0.143,24400,-0.0182,0.0042,-0.0588,0.9981,0.05,0.0017,0,0,"true","A",329370,9,949
1478085903124,0.009,0.142,24400,-0.018,0.0045,-0.0599,0.998,0.09,0.0017,0,0,"true","A",329421,9,1000
1478085903174,0.009,0.143,24400,-0.0183,0.0045,-0.0603,0.998,0.07,0.0017,0,0,"true","A",329471,9,1050
1478085903222,0.009,0.144,24400,-0.0176,0.0046,-0.0613,0.998,0.02,0.0017,0,0,"true","A",329519,9,1098
1478085903273,0.009,0.145,24400,-0.0179,0.0047,-0.0612,0.998,0.06,0.0017,0,0,"true","A",329570,9,1149
1478085903323,0.009,0.145,24400,-0.0181,0.0048,-0.061,0.998,0.02,0.0017,0,0,"true","A",329620,9,1199
1478085903374,0.01,0.145,24400,-0.0179,0.0051,-0.0613,0.9979,0,0.0017,0,0,"true","A",329671,9,1250
1478085903427,0.01,0.145,24400,-0.0182,0.0051,-0.0608,0.998,0.05,0.0017,0,0,"true","A",329724,9,1303
1478085903477,0.01,0.146,24400,-0.0182,0.0053,-0.0612,0.9979,0.07,0.0017,0,0,"true","A",329774,9,1353
1478085903527,0.011,0.147,24400,-0.0185,0.0053,-0.0607,0.998,0.1,0.0017,0,0,"true","A",329824,9,1403
